Number of nodes = 6109
mode number = 821, l = 28, m = 9
mode number = 822, l = 28, m = 10
mode number = 823, l = 28, m = 11
mode number = 824, l = 28, m = 12
mode number = 825, l = 28, m = 13
mode number = 826, l = 28, m = 14
mode number = 827, l = 28, m = 15
mode number = 828, l = 28, m = 16
mode number = 829, l = 28, m = 17
mode number = 830, l = 28, m = 18
mode number = 831, l = 28, m = 19
mode number = 832, l = 28, m = 20
mode number = 833, l = 28, m = 21
mode number = 834, l = 28, m = 22
mode number = 835, l = 28, m = 23
mode number = 836, l = 28, m = 24
mode number = 837, l = 28, m = 25
mode number = 838, l = 28, m = 26
mode number = 839, l = 28, m = 27
mode number = 840, l = 28, m = 28
mode number = 841, l = 29, m = -29
mode number = 842, l = 29, m = -28
mode number = 843, l = 29, m = -27
mode number = 844, l = 29, m = -26
mode number = 845, l = 29, m = -25
mode number = 846, l = 29, m = -24
mode number = 847, l = 29, m = -23
mode number = 848, l = 29, m = -22
mode number = 849, l = 29, m = -21
mode number = 850, l = 29, m = -20
mode number = 851, l = 29, m = -19
mode number = 852, l = 29, m = -18
mode number = 853, l = 29, m = -17
mode number = 854, l = 29, m = -16
mode number = 855, l = 29, m = -15
mode number = 856, l = 29, m = -14
mode number = 857, l = 29, m = -13
mode number = 858, l = 29, m = -12
mode number = 859, l = 29, m = -11
mode number = 860, l = 29, m = -10
mode number = 861, l = 29, m = -9
mode number = 862, l = 29, m = -8
mode number = 863, l = 29, m = -7
mode number = 864, l = 29, m = -6
mode number = 865, l = 29, m = -5
mode number = 866, l = 29, m = -4
mode number = 867, l = 29, m = -3
mode number = 868, l = 29, m = -2
mode number = 869, l = 29, m = -1
mode number = 870, l = 29, m = 0
mode number = 871, l = 29, m = 1
mode number = 872, l = 29, m = 2
mode number = 873, l = 29, m = 3
mode number = 874, l = 29, m = 4
mode number = 875, l = 29, m = 5
mode number = 876, l = 29, m = 6
mode number = 877, l = 29, m = 7
mode number = 878, l = 29, m = 8
mode number = 879, l = 29, m = 9
mode number = 880, l = 29, m = 10
mode number = 881, l = 29, m = 11
mode number = 882, l = 29, m = 12
mode number = 883, l = 29, m = 13
mode number = 884, l = 29, m = 14
mode number = 885, l = 29, m = 15
mode number = 886, l = 29, m = 16
mode number = 887, l = 29, m = 17
mode number = 888, l = 29, m = 18
mode number = 889, l = 29, m = 19
mode number = 890, l = 29, m = 20
mode number = 891, l = 29, m = 21
mode number = 892, l = 29, m = 22
mode number = 893, l = 29, m = 23
mode number = 894, l = 29, m = 24
mode number = 895, l = 29, m = 25
mode number = 896, l = 29, m = 26
mode number = 897, l = 29, m = 27
mode number = 898, l = 29, m = 28
mode number = 899, l = 29, m = 29
mode number = 900, l = 30, m = -30
mode number = 901, l = 30, m = -29
mode number = 902, l = 30, m = -28
mode number = 903, l = 30, m = -27
mode number = 904, l = 30, m = -26
mode number = 905, l = 30, m = -25
mode number = 906, l = 30, m = -24
mode number = 907, l = 30, m = -23
mode number = 908, l = 30, m = -22
mode number = 909, l = 30, m = -21
mode number = 910, l = 30, m = -20
mode number = 911, l = 30, m = -19
mode number = 912, l = 30, m = -18
mode number = 913, l = 30, m = -17
mode number = 914, l = 30, m = -16
mode number = 915, l = 30, m = -15
mode number = 916, l = 30, m = -14
mode number = 917, l = 30, m = -13
mode number = 918, l = 30, m = -12
mode number = 919, l = 30, m = -11
mode number = 920, l = 30, m = -10
mode number = 921, l = 30, m = -9
mode number = 922, l = 30, m = -8
mode number = 923, l = 30, m = -7
mode number = 924, l = 30, m = -6
mode number = 925, l = 30, m = -5
mode number = 926, l = 30, m = -4
mode number = 927, l = 30, m = -3
mode number = 928, l = 30, m = -2
mode number = 929, l = 30, m = -1
mode number = 930, l = 30, m = 0
mode number = 931, l = 30, m = 1
mode number = 932, l = 30, m = 2
mode number = 933, l = 30, m = 3
mode number = 934, l = 30, m = 4
mode number = 935, l = 30, m = 5
mode number = 936, l = 30, m = 6
mode number = 937, l = 30, m = 7
mode number = 938, l = 30, m = 8
mode number = 939, l = 30, m = 9
mode number = 940, l = 30, m = 10
mode number = 941, l = 30, m = 11
mode number = 942, l = 30, m = 12
mode number = 943, l = 30, m = 13
mode number = 944, l = 30, m = 14
mode number = 945, l = 30, m = 15
mode number = 946, l = 30, m = 16
mode number = 947, l = 30, m = 17
mode number = 948, l = 30, m = 18
mode number = 949, l = 30, m = 19
mode number = 950, l = 30, m = 20
mode number = 951, l = 30, m = 21
mode number = 952, l = 30, m = 22
mode number = 953, l = 30, m = 23
mode number = 954, l = 30, m = 24
mode number = 955, l = 30, m = 25
mode number = 956, l = 30, m = 26
mode number = 957, l = 30, m = 27
mode number = 958, l = 30, m = 28
mode number = 959, l = 30, m = 29
mode number = 960, l = 30, m = 30
mode number = 961, l = 31, m = -31
mode number = 962, l = 31, m = -30
mode number = 963, l = 31, m = -29
mode number = 964, l = 31, m = -28
mode number = 965, l = 31, m = -27
mode number = 966, l = 31, m = -26
mode number = 967, l = 31, m = -25
mode number = 968, l = 31, m = -24
mode number = 969, l = 31, m = -23
mode number = 970, l = 31, m = -22
mode number = 971, l = 31, m = -21
mode number = 972, l = 31, m = -20
mode number = 973, l = 31, m = -19
mode number = 974, l = 31, m = -18
mode number = 975, l = 31, m = -17
mode number = 976, l = 31, m = -16
mode number = 977, l = 31, m = -15
mode number = 978, l = 31, m = -14
mode number = 979, l = 31, m = -13
mode number = 980, l = 31, m = -12
mode number = 981, l = 31, m = -11
mode number = 982, l = 31, m = -10
mode number = 983, l = 31, m = -9
mode number = 984, l = 31, m = -8
mode number = 985, l = 31, m = -7
mode number = 986, l = 31, m = -6
mode number = 987, l = 31, m = -5
mode number = 988, l = 31, m = -4
mode number = 989, l = 31, m = -3
mode number = 990, l = 31, m = -2
mode number = 991, l = 31, m = -1
mode number = 992, l = 31, m = 0
mode number = 993, l = 31, m = 1
mode number = 994, l = 31, m = 2
mode number = 995, l = 31, m = 3
mode number = 996, l = 31, m = 4
mode number = 997, l = 31, m = 5
mode number = 998, l = 31, m = 6
mode number = 999, l = 31, m = 7
mode number = 1000, l = 31, m = 8
mode number = 1001, l = 31, m = 9
mode number = 1002, l = 31, m = 10
mode number = 1003, l = 31, m = 11
mode number = 1004, l = 31, m = 12
mode number = 1005, l = 31, m = 13
mode number = 1006, l = 31, m = 14
mode number = 1007, l = 31, m = 15
mode number = 1008, l = 31, m = 16
mode number = 1009, l = 31, m = 17
mode number = 1010, l = 31, m = 18
mode number = 1011, l = 31, m = 19
mode number = 1012, l = 31, m = 20
mode number = 1013, l = 31, m = 21
mode number = 1014, l = 31, m = 22
mode number = 1015, l = 31, m = 23
mode number = 1016, l = 31, m = 24
mode number = 1017, l = 31, m = 25
mode number = 1018, l = 31, m = 26
mode number = 1019, l = 31, m = 27
mode number = 1020, l = 31, m = 28
mode number = 1021, l = 31, m = 29
mode number = 1022, l = 31, m = 30
mode number = 1023, l = 31, m = 31
mode number = 1024, l = 32, m = -32
mode number = 1025, l = 32, m = -31
mode number = 1026, l = 32, m = -30
mode number = 1027, l = 32, m = -29
mode number = 1028, l = 32, m = -28
mode number = 1029, l = 32, m = -27
mode number = 1030, l = 32, m = -26
mode number = 1031, l = 32, m = -25
mode number = 1032, l = 32, m = -24
mode number = 1033, l = 32, m = -23
mode number = 1034, l = 32, m = -22
mode number = 1035, l = 32, m = -21
mode number = 1036, l = 32, m = -20
mode number = 1037, l = 32, m = -19
mode number = 1038, l = 32, m = -18
mode number = 1039, l = 32, m = -17
mode number = 1040, l = 32, m = -16
mode number = 1041, l = 32, m = -15
mode number = 1042, l = 32, m = -14
mode number = 1043, l = 32, m = -13
mode number = 1044, l = 32, m = -12
mode number = 1045, l = 32, m = -11
mode number = 1046, l = 32, m = -10
mode number = 1047, l = 32, m = -9
mode number = 1048, l = 32, m = -8
mode number = 1049, l = 32, m = -7
mode number = 1050, l = 32, m = -6
mode number = 1051, l = 32, m = -5
mode number = 1052, l = 32, m = -4
mode number = 1053, l = 32, m = -3
mode number = 1054, l = 32, m = -2
mode number = 1055, l = 32, m = -1
mode number = 1056, l = 32, m = 0
mode number = 1057, l = 32, m = 1
mode number = 1058, l = 32, m = 2
mode number = 1059, l = 32, m = 3
mode number = 1060, l = 32, m = 4
mode number = 1061, l = 32, m = 5
mode number = 1062, l = 32, m = 6
mode number = 1063, l = 32, m = 7
mode number = 1064, l = 32, m = 8
mode number = 1065, l = 32, m = 9
mode number = 1066, l = 32, m = 10
mode number = 1067, l = 32, m = 11
mode number = 1068, l = 32, m = 12
mode number = 1069, l = 32, m = 13
mode number = 1070, l = 32, m = 14
mode number = 1071, l = 32, m = 15
mode number = 1072, l = 32, m = 16
mode number = 1073, l = 32, m = 17
mode number = 1074, l = 32, m = 18
mode number = 1075, l = 32, m = 19
mode number = 1076, l = 32, m = 20
mode number = 1077, l = 32, m = 21
mode number = 1078, l = 32, m = 22
mode number = 1079, l = 32, m = 23
mode number = 1080, l = 32, m = 24
mode number = 1081, l = 32, m = 25
mode number = 1082, l = 32, m = 26
mode number = 1083, l = 32, m = 27
mode number = 1084, l = 32, m = 28
mode number = 1085, l = 32, m = 29
mode number = 1086, l = 32, m = 30
mode number = 1087, l = 32, m = 31
mode number = 1088, l = 32, m = 32
mode number = 1089, l = 33, m = -33
mode number = 1090, l = 33, m = -32
mode number = 1091, l = 33, m = -31
mode number = 1092, l = 33, m = -30
mode number = 1093, l = 33, m = -29
mode number = 1094, l = 33, m = -28
mode number = 1095, l = 33, m = -27
mode number = 1096, l = 33, m = -26
mode number = 1097, l = 33, m = -25
mode number = 1098, l = 33, m = -24
mode number = 1099, l = 33, m = -23
mode number = 1100, l = 33, m = -22
mode number = 1101, l = 33, m = -21
mode number = 1102, l = 33, m = -20
mode number = 1103, l = 33, m = -19
mode number = 1104, l = 33, m = -18
mode number = 1105, l = 33, m = -17
mode number = 1106, l = 33, m = -16
mode number = 1107, l = 33, m = -15
mode number = 1108, l = 33, m = -14
mode number = 1109, l = 33, m = -13
mode number = 1110, l = 33, m = -12
mode number = 1111, l = 33, m = -11
mode number = 1112, l = 33, m = -10
mode number = 1113, l = 33, m = -9
mode number = 1114, l = 33, m = -8
mode number = 1115, l = 33, m = -7
mode number = 1116, l = 33, m = -6
mode number = 1117, l = 33, m = -5
mode number = 1118, l = 33, m = -4
mode number = 1119, l = 33, m = -3
mode number = 1120, l = 33, m = -2
mode number = 1121, l = 33, m = -1
mode number = 1122, l = 33, m = 0
mode number = 1123, l = 33, m = 1
mode number = 1124, l = 33, m = 2
mode number = 1125, l = 33, m = 3
mode number = 1126, l = 33, m = 4
mode number = 1127, l = 33, m = 5
mode number = 1128, l = 33, m = 6
mode number = 1129, l = 33, m = 7
mode number = 1130, l = 33, m = 8
mode number = 1131, l = 33, m = 9
mode number = 1132, l = 33, m = 10
mode number = 1133, l = 33, m = 11
mode number = 1134, l = 33, m = 12
mode number = 1135, l = 33, m = 13
mode number = 1136, l = 33, m = 14
mode number = 1137, l = 33, m = 15
mode number = 1138, l = 33, m = 16
mode number = 1139, l = 33, m = 17
mode number = 1140, l = 33, m = 18
mode number = 1141, l = 33, m = 19
mode number = 1142, l = 33, m = 20
mode number = 1143, l = 33, m = 21
mode number = 1144, l = 33, m = 22
mode number = 1145, l = 33, m = 23
mode number = 1146, l = 33, m = 24
mode number = 1147, l = 33, m = 25
mode number = 1148, l = 33, m = 26
mode number = 1149, l = 33, m = 27
mode number = 1150, l = 33, m = 28
mode number = 1151, l = 33, m = 29
mode number = 1152, l = 33, m = 30
mode number = 1153, l = 33, m = 31
mode number = 1154, l = 33, m = 32
mode number = 1155, l = 33, m = 33
mode number = 1156, l = 34, m = -34
mode number = 1157, l = 34, m = -33
mode number = 1158, l = 34, m = -32
mode number = 1159, l = 34, m = -31
mode number = 1160, l = 34, m = -30
mode number = 1161, l = 34, m = -29
mode number = 1162, l = 34, m = -28
mode number = 1163, l = 34, m = -27
mode number = 1164, l = 34, m = -26
mode number = 1165, l = 34, m = -25
mode number = 1166, l = 34, m = -24
mode number = 1167, l = 34, m = -23
mode number = 1168, l = 34, m = -22
mode number = 1169, l = 34, m = -21
mode number = 1170, l = 34, m = -20
mode number = 1171, l = 34, m = -19
mode number = 1172, l = 34, m = -18
mode number = 1173, l = 34, m = -17
mode number = 1174, l = 34, m = -16
mode number = 1175, l = 34, m = -15
mode number = 1176, l = 34, m = -14
mode number = 1177, l = 34, m = -13
mode number = 1178, l = 34, m = -12
mode number = 1179, l = 34, m = -11
mode number = 1180, l = 34, m = -10
mode number = 1181, l = 34, m = -9
mode number = 1182, l = 34, m = -8
mode number = 1183, l = 34, m = -7
mode number = 1184, l = 34, m = -6
mode number = 1185, l = 34, m = -5
mode number = 1186, l = 34, m = -4
mode number = 1187, l = 34, m = -3
mode number = 1188, l = 34, m = -2
mode number = 1189, l = 34, m = -1
mode number = 1190, l = 34, m = 0
mode number = 1191, l = 34, m = 1
mode number = 1192, l = 34, m = 2
mode number = 1193, l = 34, m = 3
mode number = 1194, l = 34, m = 4
mode number = 1195, l = 34, m = 5
mode number = 1196, l = 34, m = 6
mode number = 1197, l = 34, m = 7
mode number = 1198, l = 34, m = 8
mode number = 1199, l = 34, m = 9
mode number = 1200, l = 34, m = 10
mode number = 1201, l = 34, m = 11
mode number = 1202, l = 34, m = 12
mode number = 1203, l = 34, m = 13
mode number = 1204, l = 34, m = 14
mode number = 1205, l = 34, m = 15
mode number = 1206, l = 34, m = 16
mode number = 1207, l = 34, m = 17
mode number = 1208, l = 34, m = 18
mode number = 1209, l = 34, m = 19
mode number = 1210, l = 34, m = 20
mode number = 1211, l = 34, m = 21
mode number = 1212, l = 34, m = 22
mode number = 1213, l = 34, m = 23
mode number = 1214, l = 34, m = 24
mode number = 1215, l = 34, m = 25
mode number = 1216, l = 34, m = 26
mode number = 1217, l = 34, m = 27
mode number = 1218, l = 34, m = 28
mode number = 1219, l = 34, m = 29
mode number = 1220, l = 34, m = 30
mode number = 1221, l = 34, m = 31
mode number = 1222, l = 34, m = 32
mode number = 1223, l = 34, m = 33
mode number = 1224, l = 34, m = 34
mode number = 1225, l = 35, m = -35
mode number = 1226, l = 35, m = -34
mode number = 1227, l = 35, m = -33
mode number = 1228, l = 35, m = -32
mode number = 1229, l = 35, m = -31
mode number = 1230, l = 35, m = -30
mode number = 1231, l = 35, m = -29
mode number = 1232, l = 35, m = -28
mode number = 1233, l = 35, m = -27
mode number = 1234, l = 35, m = -26
mode number = 1235, l = 35, m = -25
mode number = 1236, l = 35, m = -24
mode number = 1237, l = 35, m = -23
mode number = 1238, l = 35, m = -22
mode number = 1239, l = 35, m = -21
mode number = 1240, l = 35, m = -20
mode number = 1241, l = 35, m = -19
mode number = 1242, l = 35, m = -18
mode number = 1243, l = 35, m = -17
mode number = 1244, l = 35, m = -16
mode number = 1245, l = 35, m = -15
mode number = 1246, l = 35, m = -14
mode number = 1247, l = 35, m = -13
mode number = 1248, l = 35, m = -12
mode number = 1249, l = 35, m = -11
mode number = 1250, l = 35, m = -10
mode number = 1251, l = 35, m = -9
mode number = 1252, l = 35, m = -8
mode number = 1253, l = 35, m = -7
mode number = 1254, l = 35, m = -6
mode number = 1255, l = 35, m = -5
mode number = 1256, l = 35, m = -4
mode number = 1257, l = 35, m = -3
mode number = 1258, l = 35, m = -2
mode number = 1259, l = 35, m = -1
mode number = 1260, l = 35, m = 0
mode number = 1261, l = 35, m = 1
mode number = 1262, l = 35, m = 2
mode number = 1263, l = 35, m = 3
mode number = 1264, l = 35, m = 4
mode number = 1265, l = 35, m = 5
mode number = 1266, l = 35, m = 6
mode number = 1267, l = 35, m = 7
mode number = 1268, l = 35, m = 8
mode number = 1269, l = 35, m = 9
mode number = 1270, l = 35, m = 10
mode number = 1271, l = 35, m = 11
mode number = 1272, l = 35, m = 12
mode number = 1273, l = 35, m = 13
mode number = 1274, l = 35, m = 14
mode number = 1275, l = 35, m = 15
mode number = 1276, l = 35, m = 16
mode number = 1277, l = 35, m = 17
mode number = 1278, l = 35, m = 18
mode number = 1279, l = 35, m = 19
mode number = 1280, l = 35, m = 20
mode number = 1281, l = 35, m = 21
mode number = 1282, l = 35, m = 22
mode number = 1283, l = 35, m = 23
mode number = 1284, l = 35, m = 24
mode number = 1285, l = 35, m = 25
mode number = 1286, l = 35, m = 26
mode number = 1287, l = 35, m = 27
mode number = 1288, l = 35, m = 28
mode number = 1289, l = 35, m = 29
mode number = 1290, l = 35, m = 30
mode number = 1291, l = 35, m = 31
mode number = 1292, l = 35, m = 32
mode number = 1293, l = 35, m = 33
mode number = 1294, l = 35, m = 34
mode number = 1295, l = 35, m = 35
mode number = 1296, l = 36, m = -36
mode number = 1297, l = 36, m = -35
mode number = 1298, l = 36, m = -34
mode number = 1299, l = 36, m = -33
mode number = 1300, l = 36, m = -32
mode number = 1301, l = 36, m = -31
mode number = 1302, l = 36, m = -30
mode number = 1303, l = 36, m = -29
mode number = 1304, l = 36, m = -28
mode number = 1305, l = 36, m = -27
mode number = 1306, l = 36, m = -26
mode number = 1307, l = 36, m = -25
mode number = 1308, l = 36, m = -24
mode number = 1309, l = 36, m = -23
mode number = 1310, l = 36, m = -22
mode number = 1311, l = 36, m = -21
mode number = 1312, l = 36, m = -20
mode number = 1313, l = 36, m = -19
mode number = 1314, l = 36, m = -18
mode number = 1315, l = 36, m = -17
mode number = 1316, l = 36, m = -16
mode number = 1317, l = 36, m = -15
mode number = 1318, l = 36, m = -14
mode number = 1319, l = 36, m = -13
